w,h,p
0.22024120511019551,0.2615883133847914,0.5271009259138734
0.19635274546474601,0.2562432129052312,0.3065829740555852
0.1758978020094752,0.4430721825624353,0.4025699675406065
0.1933773857011965,0.39517237177520037,0.5812212249602406
0.18801976920171554,0.18326396402131556,0.331256684747432
0.22025641101334897,0.45342363908901684,0.4497039274925767
0.15598355968972633,0.3576508966408395,0.2604029048329585
0.09624198002011021,0.36282484088112654,0.21996491947670355
0.17135332965324612,0.39471841642236094,0.3991988195225392
0.1772154902605818,0.27780650804828727,0.5841393740965739
0.12493523166690829,0.39266309428214685,0.3798024480381238
0.23605511557116599,0.2284102449309332,0.5259961033291605
0.19914346312358994,0.28564787275921144,0.38918200674265035
0.10597678124094,0.17275786746488442,0.33831923974394407
0.14225269308463556,0.38796130824112707,0.407324121313694
0.22631388321811935,0.3790612789515122,0.49383716790380594
0.15074845996589017,0.10498437341567116,0.4004045242807938
0.21619598408727703,0.40820030956362197,0.44257109074387757
0.24422459856968226,0.18412918759069896,0.41733360077888837
0.16055349305959,0.18842540694631243,0.5343819016318399
0.1904306013792021,0.24066279642798333,0.3241325777840649
0.22581732913397046,0.11608087837000669,0.4551897728096648
0.17158547647104722,0.27081936499658205,0.38928934033567475
0.09250754069516849,0.4538854001067415,0.3041423277816852
0.17075093427963606,0.45660059926318675,0.5485110984825965
0.1970719863674219,0.11850852396760844,0.3072965358591959
0.11371008850935758,0.32878740730105116,0.22334024127455482
0.2401060705046414,0.4608733028571793,0.3640029073621772
0.12882292294419512,0.16208703428567667,0.2955456875858264
0.12507498434430223,0.10333462161046217,0.29642329468685846
0.238576002601547,0.4625217306768269,0.4371457762824087
0.10688894268287624,0.24852624103592205,0.33600717376651124
0.10758689756259121,0.364109002744338,0.25661695595528344
0.1779035568486526,0.2661330981287122,0.35817882647262356
0.101310401112465,0.30421719723461693,0.21868747003700256
0.1454431266574939,0.2376009794546802,0.2976126358898201
0.1603356066216142,0.46960046962321844,0.42382587246569686
0.15833578800608675,0.37120891049206783,0.48694080565138365
0.11639299117726036,0.12032042522867034,0.21958898834802687
0.07301700566259735,0.21976123639221282,0.23376923444042344
0.20122077546794803,0.3864907024369757,0.4143179427058866
0.10805146950293848,0.4076156636032141,0.27888010710095035
0.17175616251323722,0.4906181557031385,0.5196436807743197
0.18269386533872484,0.34990847210959375,0.3765519015918396
0.18943837471237535,0.24869171230468134,0.47274184979245726
0.22797244172770903,0.380532557934789,0.5553617294659521
0.19483812007952594,0.2883492376936341,0.31160046892218746
0.2213508585770828,0.1799763601358217,0.576985939441323
0.233797342956386,0.13542090367587462,0.5251940266663795
0.14798812216892188,0.18773778072096375,0.2697379679205074
0.128066506847533,0.2656362184182427,0.2043666600814248
0.1405159003013514,0.3134080472244253,0.46512691573535947
0.10001988161662856,0.4506931963759526,0.3080357487289419
0.19487310479637482,0.37311349677781613,0.5545345401581024
0.15414217687337844,0.4147165259834764,0.24864928133694186
0.24544596774191524,0.11222791265573398,0.3972227937270076
0.23123347835328295,0.31020885956621036,0.5173096527568481
0.17579833909708953,0.19650595734856197,0.5154957717833953
0.19872792275998613,0.47737778271955855,0.3869148858257525
0.12089759631543844,0.3755606115809559,0.36288885157898615
0.20282604773442497,0.31405436360397676,0.4459418000285317
0.1681644429950331,0.1856229637272573,0.24460389806195895
0.2076793936742341,0.21345370217901888,0.5823474203880679
0.1865604905721947,0.43230133201134735,0.583630810386868
0.21611782560133513,0.21829689746005282,0.5004975298114933
0.2006688110868436,0.29568456054010717,0.5759315030176195
0.2277052560332583,0.14141800451416234,0.42112116840514036
0.17069438209471993,0.330505616698776,0.5062575393309141
0.2068984692814741,0.185392109195294,0.412541255250922
0.08574352259694874,0.12327730664018743,0.2696732851154277
0.23910655689919535,0.14086666677373702,0.4185018114285443
0.23753177913177542,0.20349000600974185,0.5088923988152809
0.15619292583535394,0.3828961739304305,0.4095299270199496
0.24833864892179497,0.46004722320996116,0.42899641709533587
0.10587025809794672,0.18894522528254404,0.32606674693747406
0.1314541372971394,0.4648822892265144,0.24549038475010637
0.135287529067996,0.1488563126703184,0.42194004787546247
0.13008973027007764,0.2229584596990047,0.2086141471744415
0.23808002481595797,0.3078379492763559,0.4706048981034398
0.1980580996197941,0.2469504690831662,0.2932678558265441
0.19757411639260863,0.3934520197520548,0.5719444497129305
0.2118591045764861,0.3974575020174672,0.318259970458177
0.20337703580684746,0.3356436294346332,0.46026156862367884
0.16121918083200876,0.4289713631081199,0.2789336237435565
0.16965686916401856,0.4201337692845992,0.478614401022755
0.1809724885381388,0.4541651837223797,0.5098208710302874
0.20890889077137803,0.11744186946374616,0.3819183677366987
0.2065394744703472,0.16432270241054966,0.5824451347743036
0.21665138800089234,0.31779377547615273,0.5584890922174388
0.18185888089178154,0.29364932286417517,0.5676162493612509
0.12552705259505642,0.19052500435032504,0.2801181059921547
0.16294549480148485,0.4200954634768067,0.3612146830383543
0.17090575654178686,0.39876628775051925,0.5489611170544685
0.1158598028309998,0.14615531610220078,0.384616314543683
0.2201444903673157,0.4763733971032016,0.43021236139620755
0.19228291141010434,0.2302838805238417,0.5541553228026899
0.17005007016437615,0.3608651404908383,0.3155488680580251
0.22324682688156466,0.380414852971088,0.3599647868221542
0.21186888573777446,0.46991819116492306,0.5157201311559667
0.12978423909380354,0.3943868680705833,0.3979176228438531
0.18513910509489157,0.2752474270488736,0.5397805620787872
0.09339471210945774,0.22346573191114502,0.20959549206226388
0.11783088127608217,0.14556086777364619,0.22740817505962974
0.19534118816639306,0.11809348351235435,0.5325405053515463
0.1485031766270195,0.21637040312392605,0.25496849061717797
0.18647058616197337,0.3147729195379079,0.48384496751104494
0.24039343687627995,0.31989206039821344,0.46800499980136784
0.1962052881674865,0.2158812769788191,0.2961261088121416
0.1791943877410253,0.2166987516240955,0.5798584818065874
0.19135289945666345,0.4009923949763389,0.31369421409397147
0.20414501475957608,0.37941402229617505,0.5990836445110785
0.20324890552966002,0.3918362377771589,0.3115824420032982
0.17324598704760796,0.4290412189740219,0.3745872380656421
0.14750771039773974,0.4103706210114677,0.29933176119407795
0.18184152476105153,0.10591360676338195,0.5010759679101227
0.1770803313904526,0.21818471634161196,0.3906002966024905
0.18572554591906293,0.32435564791877336,0.4753846585942836
0.08561640683449803,0.375543131078079,0.23162212081622696
0.2463952246613293,0.1109706703099847,0.4041037712317594
0.2103821284339622,0.38078627192146974,0.5825934800891672
0.1065746511416274,0.28814461916388545,0.2635520213931885
0.2177336531972242,0.15026351500092194,0.3143025537126302
0.15706391610745432,0.4668837934557458,0.2720875293372208
0.14857934330680392,0.1341230294122923,0.404704161759821
0.15707546005573036,0.3770967723405718,0.26553232614657285
0.16412435767488864,0.23109741559032407,0.35389133779819504
0.17026959220928245,0.47097063713943965,0.5389603481070824
0.21019128620464278,0.21446235077768253,0.3807905700208134
0.22660733249114468,0.4214262748279588,0.35016682058764614
0.22008496073125255,0.38609210196978383,0.4289656530055656
0.20505710562923318,0.34902186673932617,0.37809575701649867
0.1661153282341022,0.3419874174758719,0.42717963086287547
0.22858495719072236,0.28530112357908394,0.5585724745966856
0.1113692578682117,0.24320544015038892,0.2752094021687672
0.17946302779411144,0.2949143619615764,0.2914450632000554
0.19216969655977656,0.35302281876661645,0.5668652438419706
0.22436870663822767,0.24272682381408298,0.43681435033896676
0.1231020194144482,0.3555827490945681,0.3848544241768258
0.17463628385807234,0.2924866521268211,0.4989159148353764
0.159578759629881,0.405342048808333,0.2942029106973585
0.11070677122224766,0.17958289845331085,0.3400827632356058
0.21395402063578461,0.30310709905192457,0.5772834163476595
0.11669690604519922,0.17216941188638385,0.26004806464726576
0.21513178494832297,0.22249496145603148,0.523501232990434
0.1441755342192444,0.3367453654540089,0.4429796740968239
0.23620614560180675,0.45045564915195835,0.5452687093495971
0.2114073359186967,0.1662444704270878,0.5955907390276455
0.2434183956979325,0.362530223060613,0.5605414959900762
0.13755027863370373,0.2163105183192865,0.4128417173243961
0.16990110574833098,0.27109451150173147,0.37292477361940324
0.16382719242578825,0.27438195553885414,0.5090789222493184
0.17937836109404043,0.30520700617669894,0.4219732054079611
0.20401663463720487,0.45714040030401804,0.36096187418014714
0.1510277181655993,0.27698654747064955,0.29094984579586447
0.18073530721619663,0.11238930791091982,0.2737829003656608
0.23496443474257012,0.12466488049508104,0.422881074222112
0.08382226908095458,0.49985155689549654,0.2790428097505784
0.18600602645939895,0.32072285657903343,0.36798163821391905
0.22808930425441865,0.35757515967558184,0.42812947800925255
0.1630296114422181,0.2977838192028871,0.3055593011254678
0.12135690299540022,0.21344062322858934,0.276508941359428
0.11460011486296633,0.27145126566282785,0.3701449158424944
0.21578794022978398,0.10973169762074425,0.3501325599326957
0.2107670334593243,0.23052583063528007,0.5280556180194653
0.15897701977024128,0.46609722986166835,0.2330352614834157
0.1950025673731,0.14432503038852035,0.5810858571763438
0.2220144350469337,0.29013733093020583,0.39023563774464065
0.11206659538708694,0.21502234309191182,0.2621751928771574
0.24642056373208943,0.14526135883440053,0.5105105621628291
0.21249361861093063,0.4361437755349742,0.5531144956698326
0.1332384651695872,0.4196169738929313,0.40830913849794936
0.16351474738772478,0.18856204376373883,0.26503287488449057
0.1979890707034585,0.446321591737174,0.5470025536935057
0.1288646913724999,0.42355046942154073,0.37144962881784516
0.24818050838349182,0.37537579912371677,0.3845308570252929
0.08808025663210924,0.19401500352310605,0.28337493799363184
0.18999216692885412,0.4351906893072931,0.34211620715979096
0.20927697800826145,0.14567511514471426,0.45708898904565576
0.2287952461206132,0.2332770162379849,0.33832484943724633
0.16571603019334408,0.2054091334581739,0.5042251798843085
0.22211255578305195,0.2459433200717232,0.5349426818054597
0.08212437222913016,0.13694791920414737,0.2410222647812558
0.21590231368455504,0.4641841923980119,0.30998008020804013
0.1262878165285124,0.20553193003290826,0.29892679367083685
0.1116137019521545,0.4353539465621675,0.2020755852772697
0.22985516589293092,0.41731404607509937,0.5646506433826848
0.15870616051342537,0.23298089359809585,0.4784091429418256
0.17401037085235044,0.45593832999316186,0.40774917468175376
0.12574639953074368,0.4336740994378505,0.23006552858936152
0.17325595203070435,0.34167260021555657,0.2763558738397751
0.09607426539284505,0.3995924011008729,0.2925764114861277
0.06142888222836368,0.20956071482920408,0.20359374486375817
0.17079179755806834,0.19242787429981884,0.45633079919574515
0.20568788807439642,0.2829198000957398,0.3634168997107777
0.24575976777532765,0.28088042774351896,0.412322412838235
0.13911221612033564,0.24742791084535953,0.3551477047204628
0.20046164190326599,0.4402540756155967,0.5238839838976014
0.16562888616461058,0.4206109930124402,0.25356855474689866
0.2467051845278993,0.41885830960550907,0.517216808163526
0.1727900386433473,0.3488587398223001,0.26955895509473116
0.23406442483417345,0.10228757042405308,0.4415677113938544
0.08291112188884828,0.4100229209916074,0.2336270428965495
0.15326522477284138,0.12595689798206966,0.3294387265784379
0.18811529861562898,0.2715281723863735,0.5879161045751133
0.21675456323961417,0.20776126934424038,0.44008141178283267
0.15979710079075876,0.4521685219301772,0.27518648822058367
0.21324299229319066,0.32077758651776966,0.4831028898569851
0.1256718294348088,0.44711195304791096,0.3348121886858101
0.1568643841715395,0.36768910189515014,0.3792480143810829
0.21999970543395597,0.45179690452710297,0.469733737615833
0.17313838798812414,0.2780983524564399,0.5123266941579598
0.1896762911327084,0.1509126321380785,0.4450385643309336
0.11570006944519459,0.12636928841119016,0.30422003985013585
0.1373953279034411,0.33704593233444535,0.2846171882122743
0.10241138976356956,0.4499023118725326,0.28501132882657054
0.1596764944826643,0.1906964437979661,0.34215891495444095
0.14736643182586637,0.17503968660988836,0.3085932893850564
0.18242137180532192,0.18719585081792361,0.2915521546081054
0.21678480697824842,0.46602952463764225,0.3535455550418111
0.14427178835197557,0.4735556935091956,0.2720552470743757
0.18997481234522673,0.17242191118589148,0.5316930173420258
0.09858007536590965,0.3055626193834134,0.30779905894057324
0.23848366638537427,0.23269521480157007,0.5050539444119706
0.1589751075671934,0.24621009647491218,0.3411623328165622
0.10997226214193813,0.16883328243534287,0.25250887449741316
0.1483110217542718,0.15161511313446233,0.3940912683932395
0.22459709899179703,0.10745209153095016,0.5923788502067693
0.17015182488854597,0.1719006646872836,0.3193942706319945
0.12884735342536,0.4688760782788369,0.2645894681441214
0.1672048847744625,0.3873193951322059,0.42652444115592447
0.21705720777805998,0.23785501494967282,0.44206529475517997
0.1873805062941999,0.3192168626836561,0.42672801191966636
0.19854454581234698,0.4218742334111153,0.3946074233684341
0.18273393707986135,0.23426080220075443,0.2764925653001312
0.1935394917092742,0.4658085280952572,0.3169083275389495
0.17492551909070408,0.17179294880720647,0.46662321086521824
0.10450970825459961,0.4085989379825451,0.22729665004614838
0.20603487412239524,0.20040998686903325,0.4996730757879327
0.14467502452991904,0.3798410893294749,0.23056745993658584
0.09294566504691477,0.30600638104297573,0.23471343127976296
0.20645082424972877,0.15453535716149286,0.40479222441738283
0.19481167463809135,0.42304078427918823,0.3390317930769573
0.14815475823271446,0.35645916517461307,0.43760049855630745
0.20172976329106523,0.4351384180071175,0.2981645491871784
0.17575676077903213,0.30723312126899904,0.39117526685785176
0.08625943190414782,0.1281635988874764,0.28315187515250306
0.23262102401037038,0.4541973207052342,0.4727242975587619
0.0832787547795962,0.3623530996137334,0.20144443970348447
0.11287278401176855,0.34777391891457754,0.35833412492189587
0.17942185093218044,0.341249180413275,0.3258294089433122
0.15042833217926488,0.23740411158438435,0.30222284007460576
0.1753024296750017,0.32752191689806637,0.3977067795489475
0.16200521918101612,0.45995585761703117,0.2549404022520303
0.20957085975191664,0.14084733764987167,0.5537826480650625
0.12493829615369874,0.18898870485367894,0.31542052807919346
0.22077914674824622,0.33411463064036084,0.3786713232435088
0.08561608061802697,0.10303513316498562,0.23976673105540222
0.16719339547044867,0.4665535191139164,0.4812556413119501
0.13963945818265966,0.13643742394810435,0.4307584669582383
0.15623994821206366,0.2303510159820825,0.33071363076459465
0.14757318471628295,0.12794646669069745,0.46880632727067645
0.08299200482831227,0.17898074785769072,0.20796334594891702
0.10451140164317824,0.47533963178589467,0.3427741389670173
0.21596459167904059,0.27829065526913027,0.5703456938952101
0.15943700777030861,0.13845156875099718,0.36518380602881817
0.19402695040749995,0.484510911266655,0.554111570316599
0.09773831657739042,0.23812572543671484,0.3028435995334647
0.23205443673567044,0.3438429038598612,0.4719853895789152
0.23583136126949383,0.2793751040997273,0.5038974632559012
0.16045980378735353,0.15321870864149828,0.2728576580176116
0.19600951521771465,0.3511515652758217,0.4288818924544257
0.20287126272688244,0.11424245614355841,0.2981890018690615
0.1139636394002266,0.3446424916024533,0.2564091369916206
0.2277593477459211,0.12833540197944066,0.4813283301295525
0.1650610293774218,0.2712713356156891,0.2523475123063181
0.19601901046138076,0.3792524157640016,0.3360769602276446
0.23807275889685303,0.17666129275862008,0.5841844451295872
0.1341056039894915,0.468138933156356,0.24963993515093527
0.18556769777737087,0.25596615375201737,0.2920811151757467
0.2244818444323426,0.382736239336087,0.5244784402663903
0.1595299275354758,0.2565622063260191,0.34813329754263833
0.21139630351128486,0.49165913285838936,0.37990407041198493
0.11688123201297099,0.36724997488483035,0.23751429592578133
0.23704827358419195,0.34642422744038615,0.5998955125412735
0.16448112216263677,0.1264027204728588,0.27778847659541006
0.22728194226910503,0.394179557382213,0.5080649689972854
0.17151486632788393,0.3148689176963331,0.5002175642691851
0.1439793181583946,0.15289610136004766,0.28827937584878477
0.19539072451221606,0.20302626725627507,0.43312508333136346
0.22300344982597337,0.2970169495323483,0.5157033469651435
0.14406470634895563,0.10253999985402275,0.21516355508320334
0.10001220954133722,0.3412289915328933,0.26727659453449837
0.20732860196942526,0.24043308012800615,0.4573061680196336
0.20391601816083682,0.18899560528995946,0.5988604790353231
0.15022787130759166,0.21652020903441188,0.42582162626034015
0.21099962982681036,0.2488155139073549,0.5253826520090416
0.22442090457893815,0.4749063181802987,0.5920016925526728
0.13038317135809357,0.32367987265305886,0.36101161676561877
0.2463256599637938,0.19442355641936254,0.4879684440833642
0.14556344162732365,0.4147276835082151,0.4396882818179637
0.18363203057467564,0.2130790998224995,0.3376541515759841
0.21592600399778977,0.3171038366022737,0.3816108289633983
0.1572622904084532,0.4831966174184569,0.4135359822310972
0.10700017434311498,0.30742144406398986,0.22326080784006688
0.2233461874064822,0.4457022010161632,0.4913551883733953
0.12732028039884458,0.40308781597237153,0.2632295509117204
0.1989970924488645,0.1495817216093966,0.5748983555275174
0.142552519390574,0.1972111686467275,0.35270281363088907
0.19444785428426453,0.4674225199636757,0.27949507411349095
0.15297258808900074,0.32281638370854404,0.3100745213260878
0.15271110150949455,0.3672911372523723,0.232396642403536
0.18466844712867797,0.3057831372057124,0.3981962673088604
0.15336754537072275,0.3254050208406778,0.2831058544596002
0.10806461489004181,0.3656061676650949,0.31064750948570774
0.2249287035605836,0.4414638692323951,0.4304877891837813
0.14806551064922469,0.47115843974329186,0.4078989871655866
0.19537893812336127,0.26346545376718855,0.5181378770690295
0.19199664692812984,0.21227712625879736,0.5045190231971994
0.11665144704086046,0.26273703205555277,0.3706427654455128
0.21060535732449093,0.44674749950812587,0.4578457637019754
0.2203287801909654,0.4191587469899445,0.33346966517478027
0.08636768485434754,0.34383345344975347,0.28533521717598687
0.08966776306812604,0.20521938753017943,0.2725884016272531
0.08784332386182668,0.4861553618899578,0.2566373065057985
0.12227210431257389,0.3402595789835594,0.27492666533367727
0.21776608609373965,0.4420715172724844,0.5339152401700437
0.22203149729571048,0.21606651096300075,0.37869421296463135
0.1283517259435526,0.46534702110844106,0.2441532725252148
0.20509582380679375,0.3524567792718736,0.4493736635907534
0.1343795904915706,0.3132460866502661,0.24081923604583527
0.15547496515093473,0.3818649417010985,0.3506055757072384
0.1876994305605464,0.4038902152082374,0.3130519002213299
0.15287839433128875,0.4523159286441313,0.2677377053156378
0.16285039833479892,0.1415712667103326,0.5025869439199151
0.17686015388837467,0.4486884435659637,0.3662936459841104
0.1822745827960346,0.2971810510032885,0.3698613078870826
0.1811016041568731,0.3185888144937963,0.2897184733527099
0.1499835202363759,0.21913813175303345,0.3485186435305486
0.17850355677618873,0.2932090786894712,0.5089626031522803
0.13899535078963343,0.11531091061434118,0.2906060831385531
0.19235006450443254,0.4513921791854645,0.5242249355337881
0.11113591781330251,0.4431605388248603,0.36831194308077053
0.24707104477895098,0.20357503079117026,0.458772972621836
0.14256229586600921,0.49490764324305747,0.45289269258883325
0.24821614990038138,0.37683400415908397,0.5612007878506904
0.22290865847319496,0.18037095152763988,0.48306001964153417
0.17418891122739344,0.3356110980642325,0.33091994329312746
0.2403204605649068,0.22197012822468862,0.41116382433057097
0.1682662550770988,0.19890893320611203,0.2979088931577401
0.13474886688985893,0.21097320740275205,0.36459428326492904
0.2374516668639699,0.4196048483232817,0.45767256939836454
0.12803181701037464,0.11484968880721444,0.4187079779012345
0.24283023161725353,0.10980029684848644,0.4077652449889734
0.1595093072235505,0.31785519212780766,0.23594016393541037
0.20108197622262297,0.10088473450291298,0.4767758817269154
0.2049267007361994,0.3527432293862316,0.44109240211235734
0.12252030940703162,0.1043529788937375,0.3482474869999535
0.1855617674697635,0.43445546900689025,0.5918407411691085
0.24753030520013936,0.2323083045991542,0.5619063536905333
0.18551221135148838,0.3621068049216919,0.5906121321400152
0.18868318944526108,0.24107946281337725,0.520656474939752
0.0715173877281856,0.472890534781656,0.2276340635473404
0.14173012673254287,0.250288071807431,0.2344832642748526
0.18034023825925788,0.24118486658627714,0.3646950336224296
0.13372543612147694,0.2649711235001727,0.36382524724266485
0.20328985505168667,0.26270199840260755,0.2935149974637723
0.20125147863711185,0.4489946722721141,0.5187269731324098
0.2361527682715237,0.2645524794223546,0.5469733097224511
0.20248704161466974,0.11859155594590012,0.4342866585742883
0.16877139666495536,0.4628390965964132,0.4175447111490038
0.11931060457905854,0.32347219427930574,0.3494580116816992
0.1836876365861932,0.31253022667466945,0.4967226905052102
0.22286938141799806,0.4994296896610123,0.5368438158225544
0.21154660626084115,0.2312561523182862,0.49219823451570627
0.23980262159566113,0.392970096478257,0.43960821115010046
0.18452760243463967,0.23300170935719,0.36066312272960993
0.22239754121859373,0.2204659563941641,0.4118763516440903
0.22151351157934268,0.12354477239266251,0.39065848704115225
0.19571417059676494,0.32824191367350675,0.31650570883198
0.0906663177656666,0.1822618751089787,0.2935315275683863
0.18080953699412966,0.483545161223224,0.33424309695166216
0.14651642933090597,0.15924705482130774,0.3753034345720859
0.1307977500908576,0.3103048349363111,0.2436243424427139
0.2355404147534355,0.48330603399244343,0.4222571904287178
0.1251162402575293,0.45289757614704174,0.21256481047594103
0.22874918777029368,0.10059487799894286,0.4616545938443649
0.19343455939116944,0.4833581850305282,0.5800709566954245
0.16735665872893493,0.1604969531299344,0.24376851146270082
0.17266556555628226,0.12268978048766725,0.4733667375066418
0.19980577782006192,0.16614296095180686,0.48404963751293495
0.14066161868903954,0.2717189480253478,0.4189345076373623
0.16105707155684618,0.10433932259843678,0.35215429464624254
0.13125185910541487,0.4091581115355283,0.3482995963400008
0.177188512470505,0.3688673670412249,0.5118278855280605
0.20504578938092,0.13352767838415658,0.320096931688466
0.16933257648082384,0.3555002494910803,0.46273075881430414
0.17731633593934337,0.29478017161587433,0.3839725845124027
0.14243048403484282,0.36322008321729815,0.26299739191459226
0.17836542671246408,0.4751374299404393,0.38978446040546383
0.2281473479819473,0.2534958277580449,0.5377368579344445
0.1853124000348348,0.15854738395411927,0.4631723588547134
0.1832131707259494,0.20072660018806185,0.4166849250629642
0.19422430881234792,0.4691300007253806,0.5197173091399805
0.1360886285147485,0.35310883528777337,0.42560257596965867
0.12771851192358757,0.2063756031951032,0.38082714292794784
0.2097510725043863,0.4926788948554135,0.42615481804913646
0.140195580597562,0.4926951395802458,0.3706606427174226
0.11276089100031367,0.12818968325365232,0.3303149480297459
0.176744082509881,0.1545170478429504,0.2578052341027282
0.2306005386691814,0.17080217240382772,0.524127147381068
0.15269706482194548,0.41013902822511394,0.5001151519297905
0.2283157290461892,0.16143031717402923,0.5308526383360039
0.15040669104188867,0.347551540391275,0.38143472388177524
0.10325961822150212,0.29651735450017336,0.21849916448429635
0.13841875592760183,0.48964770047285033,0.35562698391591896
0.15213407188589562,0.3225413259324472,0.432530118635598
0.23829850641512984,0.3111165987910427,0.3950881405986128
0.2315711774752034,0.394001359022098,0.39609182687986183
0.13869031086029399,0.12779317886290886,0.29613876696123886
0.1620160321481885,0.42504341580012206,0.23941159496996495
0.08579312428666513,0.37787676568658923,0.24650797629384813
0.20568019063904336,0.4336923539699674,0.3148042038980878
0.09542030853770389,0.44571374865844926,0.25955155351890785
0.17058902487528843,0.2865290024973677,0.4611198721416615
0.20104166259443007,0.22800303908665148,0.3547031683640645
0.1555550819611497,0.24817099474208815,0.232068498176783
0.16938896753061072,0.10475948001289224,0.3966362901365258
0.21756538925605096,0.4203709138579337,0.43826180646131185
0.22146910676299536,0.4362462471619645,0.4355651345459819
0.08666987921658237,0.46251345374900477,0.23001943226638893
0.24218924407357262,0.17571801442901105,0.5683810709505113
0.1742337019078999,0.16594215637675458,0.4644104526504366
0.18030568225276855,0.30977366660767075,0.5135248452534306
0.21956639319070032,0.15683075092559884,0.4747937558537567
0.18588688532894942,0.1328181705827421,0.4715304932546101
0.17389431861513427,0.10620466383079871,0.3589058517246258
0.2109277267894238,0.4127880495383526,0.5046173607456004
0.08962314771476607,0.4970744876929818,0.28537970937043444
0.12745263166023463,0.49558977265057824,0.2921434484216459
0.13937090970580163,0.44032731483271104,0.272579895154052
0.07126094392763549,0.3921747302675642,0.21891306050580106
0.23614563696442864,0.33475972757663286,0.5923467521979462
0.13321028987651623,0.40222390153230614,0.4133805539441038
0.11058007555751438,0.4502220924256948,0.24601184074654792
0.1953763564377783,0.43287155623752116,0.494149642517613
0.07470874372661537,0.20247417328162126,0.20885125837951232
0.19049026092668764,0.18587103232578014,0.4936667900496055
0.113837810601833,0.15488329427366274,0.2735021792099797
0.1424129161225833,0.1426825452078278,0.29392336562991034
0.09560085738504993,0.4435042474534012,0.2130182034777616
0.18086620108115925,0.20391772469969066,0.4573445823084268
0.07599533984320271,0.48372397893751495,0.24847320093486222
0.2341814327568083,0.2078335751419215,0.34466190209421005
0.21806055207940195,0.28900532475914464,0.5414125850743192
0.18382874514407832,0.26473215166776476,0.5058618029936706
0.1453513564313179,0.27781193868441556,0.43590552661357024
0.08190790984606566,0.3168903788603819,0.2411160009625657
0.19112805249794756,0.3034900133887899,0.4224093857969352
