w,h,p
0.20258275836807593,0.16230286384892445,0.3513074783259933
0.22057353402593854,0.43983404917254265,0.5485668225236605
0.20598061175251586,0.31871057612553333,0.34712383987310647
0.1616625791235849,0.169977650221185,0.37849816648833784
0.18425432261787056,0.33571745550891313,0.3124799271953169
0.15891027597729418,0.4963920844261934,0.4002715436029086
0.12001341009837155,0.4281801003461072,0.3708734941734628
0.1504582606229478,0.1638795997974853,0.287021458617315
0.20717804451335092,0.13342787250349794,0.41875548737581186
0.10575027632595395,0.36973975575341433,0.31686935293256024
0.06172045118531139,0.4576996378291014,0.20149061583136754
0.2350631382934858,0.28281082201115715,0.564215070048607
0.1801748741824722,0.44376894431747904,0.27157770498715145
0.22137333936702064,0.21423595734309342,0.47698650555688693
0.23732350149248782,0.20634046489963623,0.4827865864748331
0.1752519670098488,0.30079897595051275,0.2639501391898955
0.11705811516937734,0.3794475727893373,0.2092631013444462
0.20367945445165253,0.3598234955684716,0.44623372961418584
0.16318679156077753,0.4362508560331876,0.29500233978127516
0.08819563920498441,0.31814134297890995,0.22778778697823876
0.1481771110738233,0.3493786596150894,0.29993676140488656
0.13862586997418025,0.3392242553427599,0.3851165668810481
0.24759695737630416,0.4416349634975928,0.5005692623581486
0.09942562301873266,0.3205566585865042,0.24005547848928
0.1421096250105473,0.455320716401297,0.4417451343594638
0.24202588636772332,0.1735753168949119,0.586957509076157
0.210540869724249,0.4289974456890102,0.3275274625817942
0.1675720060848252,0.2759352253538987,0.42670888881845404
0.14286757759335694,0.17791346802038455,0.430208536348899
0.18173103660451484,0.4242791450895529,0.3306506018510951
0.0983676447062956,0.43650520894819766,0.2126922679291186
0.2421747727233311,0.3797618204056654,0.5373107834643893
0.17863294104630406,0.3902295695001686,0.4260610632758116
0.1319020491735481,0.32523577860151215,0.40433552968632935
0.12201300185460856,0.4763190053411992,0.26346653671594
0.16023603711829087,0.33959208144659536,0.2706542139886545
0.1823880867795793,0.23290721392235458,0.42105675988318214
0.2037840648242068,0.21068531059619455,0.3475694808842909
0.19178972207757622,0.25029963900936514,0.35372216040785764
0.17215542324119343,0.22533619474812205,0.47187943664979815
0.17045258976309619,0.16126738958447642,0.46089164268505417
0.12299989779456205,0.49240594400400706,0.25453977127614114
0.21898850073201032,0.24652684819081752,0.40965682244121837
0.19556311320916953,0.15048683511155,0.4759252182300522
0.12145053975159671,0.26725889841158273,0.2611465696462487
0.11358676767820575,0.2805424823406477,0.36989925802969076
0.13429490882359058,0.2662950911993047,0.2682946679784634
0.1413974834199533,0.12231970818989837,0.38297827408860685
0.16064343628545658,0.4207352595129109,0.5277974310079141
0.20216740849706066,0.2991531903751199,0.48149543829721314
0.22589202501262168,0.30673785512775686,0.5241942153015732
0.20868782606777964,0.1912542971348224,0.5892872368142108
0.19962458205325562,0.18271491871855056,0.5246098586947888
0.16015163551736095,0.32609384172442446,0.3578587308547627
0.09278222194170434,0.1098927450915192,0.29722278851991585
0.16837405001079309,0.26198749212106476,0.3338986622414412
0.20109488268800896,0.15658381974390004,0.45959665608731765
0.1356614789150885,0.3245694101337558,0.33188722170755247
0.16084275815331467,0.3003561562461121,0.25121601044884495
0.11855882413455489,0.3856740668398241,0.25817064204200213
0.1635855194414793,0.276266096014419,0.4087692925518964
0.11513527684578777,0.495806201842938,0.3454767681802203
0.14170194483789908,0.35182658262431854,0.4321334632130118
0.17576457650271898,0.199204466176188,0.461327825471382
0.1716442964469692,0.2235914045188121,0.5230995616936982
0.21216990731524082,0.47476334775981466,0.320728945364425
0.19045697378897303,0.276947903751248,0.5618650960025602
0.2476717086079906,0.4381419900004545,0.5728679859104329
0.12171886634859182,0.34769542637745016,0.37504488027835803
0.20971286817016443,0.35676778263252906,0.5968494626643044
0.18085597026978906,0.12676239795008865,0.4499011693344841
0.21064830205272173,0.22854361197663214,0.45571918816948537
0.1938160195635507,0.48417459355291215,0.49070926378247887
0.23228767715127724,0.14356671855017783,0.5164743203513095
0.13607858237046855,0.3957906572013451,0.3323823136796688
0.1279912625887527,0.1092754133804474,0.32840133307225694
0.20191980891385625,0.22676058716848277,0.4930321571561599
0.12656673862207146,0.3047420141364053,0.20123890354086277
0.17064285651272126,0.2010352667273505,0.39911693781930513
0.09448292580287994,0.22228443669999587,0.2520828105651898
0.23323419983745552,0.1842279606838753,0.5829281417115969
0.21360925994925306,0.30614296734580027,0.3148521673275948
0.10361422173581747,0.46451754517599453,0.23035115235175888
0.14614632089545615,0.14721360848192822,0.3985036026835971
0.0874424360170819,0.197910846355283,0.2098307396268659
0.19742022689395516,0.3581342438601752,0.4622023000986409
0.20541331982264843,0.4336810635025069,0.42315148262015445
0.1784478209427957,0.4935688516859863,0.48763866303435743
0.1536908305333275,0.12793825531788786,0.2448384990454686
0.07921390673711684,0.11857201717995805,0.2582644820486663
0.18861372424133765,0.4042893064014038,0.4826659025711485
0.21141500939836538,0.47787853655309076,0.3968188464243815
0.17038307300618366,0.2727622358927563,0.3191342711250232
0.18828230874508423,0.46140447724228695,0.5559060240235202
0.13037982931595044,0.190453988482543,0.3872497125671567
0.19389207959613125,0.10351428302009162,0.48278327695074763
0.10677081009888689,0.44621993803591165,0.3329093871247622
0.08428872061355083,0.49966261625848174,0.2783830685875769
0.17196496586332946,0.4303735469088523,0.28582002036185866
0.1824889258313821,0.39585832186773684,0.32329217481113276
0.08970456526331921,0.21532311771892185,0.2241233789859569
0.14754534333990954,0.2753114635553367,0.2723758594954052
0.14443136466851278,0.4047374600540179,0.42699102596949545
0.17930986540062216,0.4116097933094379,0.41958631057747453
0.1341801954707405,0.24168579135478163,0.37986079373826487
0.19930365650391696,0.3828191641353822,0.5637050779981323
0.2368104128796707,0.13502921242360294,0.5727166195867299
0.10764610003594764,0.12131023849323558,0.31397321274642925
0.2344583453624136,0.27098054343540434,0.3978742110113267
0.2072388044877801,0.2912359410977826,0.5631880308876707
0.14278983866584039,0.393915001321268,0.28198872002861264
0.10470006434557677,0.4877336609080444,0.26484054612418473
0.1780030830812886,0.2796364716655666,0.3471564776966042
0.10543823840531694,0.35728622582773684,0.34454281724344643
0.22689866839910566,0.19994810530956458,0.3290618230680049
0.2103053068915438,0.3271578840100723,0.5895246258810862
0.1471983024475218,0.3850906009446121,0.45229772307950716
0.12209277527551492,0.4189343608485443,0.2329046160832161
0.19911050754330006,0.39224940881171055,0.5790415652745757
0.18397246069026735,0.34543352491461,0.4065696310757765
0.16594999802935895,0.35354227627109747,0.3840639776956869
0.08949472754313006,0.28298502580805973,0.2929512683623346
0.1411930060072929,0.29108775921941044,0.39041447002762797
0.17858893673271486,0.3564498773195065,0.43818945038207013
0.1575721111101835,0.23192476513457552,0.44565965048754996
0.11458134539804385,0.39216067390251197,0.32354275261506504
0.07896136146698671,0.11148950010278619,0.21608094491366467
0.23460806419915442,0.2693018390748103,0.5664782200710687
0.12173120843963575,0.15126724909113176,0.3775965659846645
0.08555988854175053,0.22628195786781022,0.2849913231652508
0.24816570750763084,0.44073610079630765,0.401304579436101
0.14613198453910842,0.11281088018953837,0.30025385786088654
0.24103525682119398,0.3935480201930489,0.4791334278037697
0.23208116910909943,0.2549951502180515,0.5934656613335526
0.20294784936657811,0.29175129863164306,0.3068759122149706
0.13753238889994035,0.16939680332318297,0.3913244588593045
0.1830950237368933,0.19491527914924545,0.3693456123627159
0.229628330449745,0.16000303336628333,0.4838274801814913
0.2298007434532266,0.18996840586529937,0.4653757468721443
0.15019351574067266,0.3101993093004023,0.4196112483947786
0.19121619885665359,0.45329785351700436,0.5504350043978
0.17835947838833466,0.35461378442109903,0.3778966017945776
0.08667508404651991,0.12805731566879708,0.21253491832771076
0.24469308153795377,0.4026788812036952,0.45739112674466176
0.15506243798481584,0.28241670754492276,0.3668468387496016
0.15371247544777272,0.13787464468755684,0.3662448743938629
0.18406265578911102,0.46942076171266023,0.3492440702978748
0.14700266214785268,0.10026514233084556,0.34625332839744905
0.13665765655501583,0.3636597260444757,0.30305916115026527
0.193120385429504,0.13072843473918086,0.30179453622739655
0.18020271148889333,0.2916236378079001,0.3783210313412161
0.1493288907132936,0.27482244769135067,0.2152713519877335
0.23389596859025474,0.37777890425035243,0.36187736247792757
0.18890734911995427,0.2644667146317494,0.4781250456027823
0.16540873649902577,0.13948513563053622,0.3108444840086146
0.23400730072722764,0.4803965062721183,0.3364061543928828
0.13233759140566959,0.4250353081356987,0.25172631499722037
0.1588894659217327,0.2581913799631711,0.5282232331474142
0.24905472515212262,0.13257385975990998,0.40853004384859626
0.1932089903999447,0.21705693178679208,0.32791070036474107
0.1584513732625868,0.23433358478183244,0.23959038671388355
0.1425743174759406,0.11411627261621159,0.4255224519371769
0.21862984771001726,0.14578954693596458,0.5508343557831855
0.08202241827431118,0.466211556058601,0.2644041356834028
0.170340475950782,0.26141999888964956,0.5433075315879192
0.19924772966437027,0.22861602098074305,0.3161226925044213
0.17783561197371617,0.1968166075012025,0.5145267500070224
0.13009995115022505,0.17108115165055773,0.2589759531774639
0.24596984409817307,0.21895938339236037,0.5591289860409014
0.1630919834933068,0.11474920323621521,0.46867340679946495
0.23376961166326293,0.4554939665304625,0.5868804797304938
0.13816623712195417,0.4357651553440671,0.4398466712371514
0.2224710384546435,0.26611586257359354,0.4813013565317208
0.11104907799456866,0.26086627057722056,0.31123030670267365
0.16019737729958597,0.268149366401354,0.5183526423026545
0.12894591094214225,0.4949068126720374,0.23321057147699614
0.08770099474759188,0.22299807114698064,0.22380643855751842
0.1691098257117316,0.38311888374755143,0.4340601979652469
0.22379600970490643,0.3442936290935412,0.4371356100732938
0.14077180947822499,0.1476982100031143,0.2709822537012153
0.18953650435648794,0.45310064568576247,0.3653659999610788
0.249676603687276,0.4553993995771952,0.5284788709528034
0.13331124039756298,0.3965187256738173,0.4174724429618124
0.16284115523188958,0.4703051032897094,0.26041946919583897
0.18864992318752433,0.30606538669044103,0.29748589875320386
0.1918005313592404,0.32352647624824205,0.5993479070907257
0.2080876437888063,0.35117313037423925,0.570402352260398
0.20608362300829647,0.41769059130209985,0.338868055727172
0.11972646892879664,0.29298733871332494,0.21600305820740873
0.16518580777768377,0.3853041786182033,0.5273240707339903
0.1314241781604231,0.44991914072553907,0.39523576154899465
0.18912681705256013,0.46102164576042803,0.28910889545379126
0.22799786832075264,0.14566303339614564,0.5832585518790626
0.18087847799253848,0.47501581204215393,0.34530894571547327
0.2152483355063935,0.42154351511268706,0.30799030190681953
0.18859409485695905,0.2842589824100468,0.5110686989824613
0.19964071800564348,0.4746741941512802,0.45061620811860076
0.1731855712129836,0.42548156925604275,0.4355574239681294
0.08973508087700982,0.4249182778839121,0.28902289637727746
0.24618696680050883,0.1510052643187111,0.4345533136378434
0.18979832222340476,0.17867813740789978,0.5431772318253132
0.11720886293286953,0.19449974046387616,0.3901872908470041
0.22300678378089023,0.15465504509728972,0.327597340012972
0.17807130505420443,0.11276090566687741,0.2821195253933487
0.24578121973433503,0.49387037999924566,0.5185730416852508
0.2465973936205919,0.4068023551246672,0.5873453273791092
0.19007241830469224,0.3651915083830525,0.30187885966822914
0.22147477919461933,0.4727942359784495,0.3668209987680158
0.21778980379107954,0.1378313273511837,0.4015333688678
0.21889204592270495,0.25296530425304253,0.4213039394217404
0.1479071400988701,0.45379367869498355,0.21436305410691972
0.12993301841517219,0.31295868185749237,0.390885591540529
0.22064761024371754,0.3664075092169189,0.5083049817606082
0.14872944702963314,0.44417955229426875,0.3606829286838955
0.1472965073835878,0.16696055348124195,0.24192683689755795
0.143913275044325,0.2244427941432653,0.44738596471808534
0.1642751555408586,0.3073940751387084,0.5396339787832488
0.18197328093640625,0.24793180513658378,0.45371891599759046
0.24388412465565668,0.13121178627170513,0.40391636850294577
0.24803079185453059,0.49729560538653683,0.54670181996115
0.131407389232029,0.4045350125469036,0.23459357456984284
0.1198736303313155,0.2449089887098409,0.35255049819321305
0.16427957347703795,0.28690978059721484,0.29127397297442603
0.2411412331691975,0.11308411680284287,0.39816668093962926
0.08319485474124148,0.4200038245546406,0.2208164871419287
0.15658794055286362,0.3907914674373938,0.4567355186685824
0.17975313605189513,0.1860993565242817,0.5354906618519168
0.16977508740561037,0.2934679206430333,0.25794905492440895
0.13935394169853477,0.3422389147218192,0.233052574724273
0.14990554842834664,0.2331808807325184,0.3183624453717984
0.16070682673224204,0.4535499064603551,0.25986729860591873
0.14693097161399354,0.3638881498116686,0.29539322755598885
0.12480160473242823,0.16265699700855843,0.32283836845934044
0.21941502727332934,0.2655178568027876,0.4391503414119293
0.10166552311601205,0.26437693382735106,0.30143398507219293
0.2461132029405797,0.40342839339845615,0.3618812163234515
0.14899707983555685,0.2029317347338114,0.47146667387610564
0.23403381255072414,0.26702402935943725,0.519849309796671
0.24143114822334705,0.1440486962312162,0.5989552938201775
0.10794355288398244,0.41995267482184695,0.21943087364442126
0.1824185550472363,0.18347093563625544,0.4875938032463462
0.2429479488335376,0.16370741909585834,0.5249871653815403
0.11088296593117111,0.476688458460231,0.36376357724076286
0.23892124451798796,0.4709191904901219,0.40882223511344684
0.16410271998978765,0.10649896633147479,0.3894802190992603
0.19995467525098676,0.18103225710351592,0.5358412212640671
0.17781541832767395,0.13210833387112014,0.5874122643442514
0.20383865234715104,0.23379625711327956,0.42851089079801297
0.0765861679069465,0.25601342408116856,0.24068867184590778
0.11014332880769379,0.41409039695912087,0.3079624929978053
0.2252120102964557,0.11802646081165463,0.32947281757310387
0.1785640567546674,0.396968833420973,0.43173047491533934
0.17893589002226085,0.3033501353165653,0.27421153443908863
0.1713252756024216,0.17553252354081877,0.49741463391079715
0.18682583612337655,0.30961925277656777,0.37236274867677643
0.10407530806088583,0.43185286841913795,0.3203800783229022
0.2318103448143331,0.46748013381850384,0.43538646388133356
0.16961354489621905,0.14590636810720017,0.4580846612356864
0.19177270149831066,0.471055110222521,0.34490628661186223
0.2258341749592495,0.3333662469916099,0.49209023965328885
0.1961157232278808,0.3546299261988033,0.2900114894907478
0.15425583150365774,0.48117257604438535,0.23351788173794952
0.2113353336180579,0.32706989783615814,0.36454195843151604
0.1387217746631293,0.36587404116792965,0.33497221038056774
0.2113218521134203,0.35185759403003336,0.5639832683604826
0.22250837422081038,0.4813145993178406,0.5053855335230384
0.15174253583642083,0.41294660697862373,0.2974688121989879
0.17190237489774307,0.4423476286908946,0.27409476497857593
0.1507894468283501,0.38432544589364437,0.28953553830348294
0.20074014717642713,0.3922637480876786,0.4171617878786792
0.16316085246791337,0.4918680140042976,0.41499757610751475
0.19077353614704023,0.25774306049414764,0.36042801317436246
0.18955045238291324,0.11968910407516353,0.27373063129528113
0.1644044652942579,0.24301668851911096,0.3697944215341639
0.1942039243138426,0.2618776849236005,0.5435169996864974
0.15493722265437926,0.43426502942227796,0.5143487751763713
0.13598178182820814,0.4693175745955489,0.3548525096910728
0.19765140162587158,0.13391446634821777,0.3656157068698791
0.20598974027833683,0.24253732902165825,0.5714837823206289
0.16242260247555929,0.4777669731322226,0.3505049115010425
0.24602303428752564,0.19843583480704222,0.4691449994150239
0.16908658457948225,0.41535723427175875,0.30192611570689637
0.12756948983605798,0.24023573028331216,0.28094583844550847
0.09275460945549857,0.4051167306450577,0.269489520901958
0.1320657399612576,0.2627866352819488,0.37012483166638266
0.23839802129961046,0.17634905950446933,0.39930114889263524
0.21826151709414154,0.30684883643545446,0.3761805436743656
0.13292251010238687,0.2876091935987236,0.30519912726363974
0.08757442658552761,0.294367212011707,0.2641876730246025
0.12319758514126258,0.16263254142348438,0.23677944177975735
0.1618947713494881,0.3055559310348473,0.24170604836819568
0.0943392980367273,0.4822840362370071,0.21112665281097664
0.20291517909029294,0.4043557845704593,0.450484101355893
0.1793635011073068,0.18769594317060456,0.27935176469169354
0.2217409503859396,0.1412510507712298,0.4644819228767474
0.12002879564971959,0.34941140145455846,0.3480258197124959
0.10103159865533062,0.1954264133609726,0.292252110656991
0.11907819339542702,0.30514516954843096,0.29311504469700883
0.20682475551919283,0.20949607564083106,0.3771482035036994
0.16991438798435857,0.30178414414920374,0.3796420108253831
0.19828570231228437,0.26088095771678654,0.3917871261759678
0.23999371553804444,0.24552425372708814,0.4900100770804608
0.1749679437106248,0.44685890787601235,0.3190266144239975
0.12967015631915524,0.4084180053802702,0.20358314245192793
0.18317998196487828,0.3593162330783993,0.2823947195049718
0.10277960800120753,0.318856412040722,0.32492779160630864
0.20826166699633963,0.4040816546339532,0.5283186611380639
0.1846908147570942,0.20242115443325032,0.32931918990319625
0.12327176697280685,0.1882306965883615,0.22357607644876
0.19013952316913507,0.3513845036018225,0.320513411837314
0.19187335128176808,0.24091572207651793,0.447787428327441
0.2132664289556379,0.27648781227160724,0.55743722974811
0.11235484930980132,0.3709339019021288,0.23153248439039767
0.11292252546582776,0.3650415581811425,0.3163625983152124
0.11956248069218106,0.26657256529833195,0.2638938073999608
0.183518072380843,0.2653649067792384,0.36919303939487025
0.19035302871683096,0.28275610044109256,0.30112891431946004
0.13826447635170386,0.3167396312160553,0.25386721791365185
0.2475046948089848,0.39642147525833615,0.4940555800465244
0.17021945101057184,0.41229042762602763,0.3499262464286859
0.132314245885452,0.3231024321822923,0.3276750451008689
0.2199494321005656,0.3060709045034038,0.37191804948666224
0.155191474249065,0.4924639289667606,0.2599254972828792
0.1754689825645513,0.48520933756759566,0.578625364356445
0.19051324846364465,0.4975631734096374,0.44527558371457043
0.21186568209802198,0.4726287292186965,0.49394685941786126
0.24531008367013257,0.18189964593543625,0.5562968205087413
0.1528126790261921,0.24076634351866721,0.44033214474096904
0.15620749885628504,0.41359428137743814,0.5177941591335278
0.21403682361421306,0.11663836949182474,0.5572308804014807
0.18127577807390577,0.43470969389224634,0.4188531750244344
0.10109719117457977,0.2951972245216288,0.24789078937805945
0.10994606629849686,0.2671739223692512,0.301544261203979
0.23825504238159584,0.29801317074828804,0.4892778428850181
0.23652335836074584,0.4931713997810242,0.5167875745538872
0.22591675463247768,0.2957695664924236,0.46262303061053506
0.23173968414661272,0.30636936008011234,0.5401672397149669
0.12647918144607984,0.42878941706682727,0.25184242704725446
0.17249612861025945,0.4712270853121362,0.5737456546884969
0.17647460495684425,0.15270696807533587,0.4558606746435086
0.14006120399444622,0.12027693831628511,0.3822759601331003
0.15153264583464235,0.34577529685510233,0.4735573157525005
0.16805726358158185,0.353139531893386,0.30619327511167344
0.2328963396434392,0.3626626164942174,0.418385511877276
0.12578347835175227,0.4867897153515841,0.41089148224855854
0.1870335521051007,0.12132758776466933,0.48253369170199695
0.12563533898814822,0.3812829481308859,0.3761858957347835
0.21164873041738225,0.19814940899303823,0.532285333031284
0.19737492704288429,0.23855157046529155,0.3351788153363438
0.2397638530421518,0.36675207252298525,0.3473342329452031
0.07545312222631348,0.25342063049910124,0.2127885890654034
0.16999229252110398,0.4781797230469944,0.3427878177901328
0.1924516892180081,0.35831847532388783,0.28815053264741075
0.1419552862516126,0.25990054570300036,0.39406098282530544
0.20084909313107002,0.17451161428571013,0.47689718618880295
0.195819134675636,0.1698161153339629,0.5527118667279365
0.24160390097622014,0.2970804451173993,0.46865267958762835
0.17173553646692052,0.37280711341014416,0.32097366683886197
0.2275004463669701,0.4228509396094693,0.5342249491994775
0.20013534714479775,0.3003075149593841,0.5273389246138462
0.17361695039766223,0.3055356296403783,0.3028898857830541
0.12470547109087968,0.4403500283554742,0.255252331849221
0.10819387821734,0.46197229481168145,0.35965038773461033
0.20139809460518715,0.26813912527553113,0.5827632984089851
0.09913660744932401,0.1432960020442222,0.31778827212246025
